date,temperature,humidity,wind,city
2011-07-20,16.1,92,9.5,Slovakia
2011-07-21,14.8,88,11.4,Slovakia
2011-07-22,13.3,82,17.8,Slovakia
2011-07-23,13.9,87,12.0,Slovakia
2011-07-24,14.7,90,11.2,Slovakia
2011-07-25,12.1,95,6.1,Slovakia
2011-07-26,14.7,93,7.5,Slovakia
2011-07-27,14.7,93,6.0,Slovakia
2011-07-28,16.1,91,6.1,Slovakia
2011-07-29,16.5,90,6.9,Slovakia
2011-07-30,13.6,85,11.5,Slovakia
2011-07-31,12.3,87,10.7,Slovakia
2011-08-01,15.7,93,7.6,Slovakia
2011-08-02,18.1,80,8.4,Slovakia
2011-08-03,17.7,82,5.5,Slovakia
2011-08-04,16.5,89,6.0,Slovakia
2011-08-05,18.7,83,5.2,Slovakia
2011-08-06,18.5,81,10.4,Slovakia
2011-08-07,19.5,90,12.6,Slovakia
2011-08-08,16.8,93,9.5,Slovakia
2011-08-09,14.6,75,13.2,Slovakia
2011-08-10,12.9,74,16.4,Slovakia
2011-08-11,14.9,77,10.4,Slovakia
2011-08-12,16.4,80,8.7,Slovakia
2011-08-13,17.5,86,10.0,Slovakia
2011-08-14,18.6,81,6.4,Slovakia
2011-08-15,20.2,83,9.3,Slovakia
2011-08-16,18.4,81,10.2,Slovakia
2011-08-17,18.5,78,5.1,Slovakia
2011-08-18,19.9,76,10.2,Slovakia
2011-08-19,21.6,77,13.0,Slovakia
2011-08-20,17.2,74,12.6,Slovakia
2011-08-21,19.6,71,7.3,Slovakia
2011-08-22,22.6,73,9.5,Slovakia
2011-08-23,22.7,85,8.4,Slovakia
2011-08-24,24.7,79,8.0,Slovakia
2011-08-25,23.9,76,7.6,Slovakia
2011-08-26,24.7,77,14.1,Slovakia
2011-08-27,22.7,72,13.8,Slovakia
2011-08-28,15.7,89,8.7,Slovakia
2011-08-29,18.0,81,8.9,Slovakia
2011-08-30,18.4,75,11.2,Slovakia
2011-08-31,16.4,72,7.9,Slovakia
2011-09-01,16.6,77,7.0,Slovakia
2011-09-02,17.3,76,8.7,Slovakia
2011-09-03,19.8,70,7.1,Slovakia
2011-09-04,20.6,73,12.3,Slovakia
2011-09-05,21.8,72,14.0,Slovakia
2011-09-06,16.7,69,15.3,Slovakia
2011-09-07,16.9,73,15.5,Slovakia
2011-09-08,10.4,82,18.2,Slovakia
2011-09-09,12.5,79,14.9,Slovakia
2011-09-10,17.0,81,8.7,Slovakia
2011-09-11,20.3,79,9.4,Slovakia
2011-09-12,20.3,78,11.6,Slovakia
2011-09-13,19.3,73,12.7,Slovakia
2011-09-14,18.6,75,13.7,Slovakia
2011-09-15,14.6,76,11.5,Slovakia
2011-09-16,15.0,72,7.9,Slovakia
2011-09-17,16.2,77,6.9,Slovakia
2011-09-18,18.0,76,13.6,Slovakia
2011-09-19,18.9,73,14.0,Slovakia
2011-09-20,17.0,83,8.0,Slovakia
2011-09-21,18.1,78,11.2,Slovakia
2011-09-22,15.8,81,10.0,Slovakia
2011-09-23,13.9,78,7.6,Slovakia
2011-09-24,14.0,72,6.9,Slovakia
2011-09-25,15.5,70,6.6,Slovakia
2011-09-26,16.4,72,5.4,Slovakia
2011-09-27,17.2,76,5.7,Slovakia
2011-09-28,16.1,75,9.4,Slovakia
2011-09-29,16.4,71,11.9,Slovakia
2011-09-30,18.1,78,6.6,Slovakia
2011-10-01,18.6,72,11.1,Slovakia
2011-10-02,16.9,78,7.7,Slovakia
2011-10-03,16.9,75,8.0,Slovakia
2011-10-04,18.1,75,8.4,Slovakia
2011-10-05,16.5,77,14.8,Slovakia
2011-10-06,14.0,81,13.7,Slovakia
2011-10-07,9.0,93,11.6,Slovakia
2011-10-08,5.2,87,9.7,Slovakia
2011-10-09,6.7,79,13.3,Slovakia
2011-10-10,6.2,80,8.2,Slovakia
2011-10-11,10.3,92,9.0,Slovakia
2011-10-12,8.8,83,16.8,Slovakia
2011-10-13,5.8,79,15.2,Slovakia
2011-10-14,4.6,74,12.2,Slovakia
2011-10-15,3.6,83,12.7,Slovakia
2011-10-16,3.3,66,6.8,Slovakia
2011-10-17,4.1,67,6.0,Slovakia
2011-10-18,4.7,63,8.4,Slovakia
2011-10-19,6.2,63,10.0,Slovakia
2011-10-20,3.3,86,7.9,Slovakia
2011-10-21,4.2,78,10.5,Slovakia
2011-10-22,1.7,84,7.1,Slovakia
2011-10-23,4.7,92,6.7,Slovakia
2011-10-24,6.5,90,13.2,Slovakia
2011-10-25,4.1,96,15.2,Slovakia
2011-10-26,7.5,86,10.5,Slovakia
2011-10-27,7.5,82,7.9,Slovakia
2011-10-28,5.5,82,6.6,Slovakia
2011-10-29,4.9,89,4.7,Slovakia
2011-10-30,7.1,83,6.9,Slovakia
2011-10-31,9.0,85,5.0,Slovakia
2011-11-01,8.4,89,5.4,Slovakia
2011-11-02,6.9,93,5.2,Slovakia
2011-11-03,6.5,90,8.6,Slovakia
2011-11-04,5.1,88,11.4,Slovakia
2011-11-05,5.7,81,10.3,Slovakia
2011-11-06,9.7,69,9.0,Slovakia
2011-11-07,7.4,71,9.8,Slovakia
2011-11-08,6.7,88,6.9,Slovakia
2011-11-09,8.5,89,6.2,Slovakia
2011-11-10,3.8,86,7.6,Slovakia
2011-11-11,0.6,71,8.3,Slovakia
2011-11-12,3.1,72,6.1,Slovakia
2011-11-13,3.7,72,4.8,Slovakia
2011-11-14,1.8,79,6.0,Slovakia
2011-11-15,2.6,81,5.3,Slovakia
2011-11-16,2.0,80,6.2,Slovakia
2011-11-17,1.3,88,7.0,Slovakia
2011-11-18,0.1,87,4.6,Slovakia
2011-11-19,0.8,85,4.1,Slovakia
2011-11-20,-1.0,90,4.7,Slovakia
2011-11-21,-3.4,89,4.7,Slovakia
2011-11-22,-1.5,85,4.3,Slovakia
2011-11-23,-0.1,83,4.1,Slovakia
2011-11-24,0.5,86,4.7,Slovakia
2011-11-25,-1.8,92,4.8,Slovakia
2011-11-26,-0.0,87,7.4,Slovakia
2011-11-27,0.9,93,7.4,Slovakia
2011-11-28,1.7,87,11.0,Slovakia
2011-11-29,-0.6,87,6.0,Slovakia
2011-11-30,1.2,79,6.2,Slovakia
2011-12-01,-0.2,93,5.2,Slovakia
2011-12-02,-2.7,92,7.1,Slovakia
2011-12-03,-0.7,93,5.4,Slovakia
2011-12-04,0.7,99,7.6,Slovakia
2011-12-05,2.8,94,16.8,Slovakia
2011-12-06,-1.4,85,14.0,Slovakia
2011-12-07,-2.0,90,11.5,Slovakia
2011-12-08,-2.6,88,19.2,Slovakia
2011-12-09,-1.8,91,7.2,Slovakia
2011-12-10,-0.4,95,7.9,Slovakia
2011-12-11,-2.9,94,10.3,Slovakia
2011-12-12,-1.7,96,7.4,Slovakia
2011-12-13,0.3,99,5.2,Slovakia
2011-12-14,-0.7,100,9.7,Slovakia
2011-12-15,-0.0,99,5.8,Slovakia
2011-12-16,-1.0,96,19.4,Slovakia
2011-12-17,-0.5,91,17.4,Slovakia
2011-12-18,-3.4,86,13.0,Slovakia
2011-12-19,-4.1,90,6.8,Slovakia
2011-12-20,-4.8,83,8.3,Slovakia
2011-12-21,-5.4,84,6.4,Slovakia
2011-12-22,-4.0,86,7.3,Slovakia
2011-12-23,-4.1,86,6.5,Slovakia
2011-12-24,-4.7,94,5.5,Slovakia
2011-12-25,-2.4,86,12.1,Slovakia
2011-12-26,-1.4,91,5.8,Slovakia
2011-12-27,-1.0,98,4.8,Slovakia
2011-12-28,-1.5,99,5.1,Slovakia
2011-12-29,-2.6,95,7.2,Slovakia
2011-12-30,-3.6,96,11.0,Slovakia
2011-12-31,-2.8,88,7.9,Slovakia
2012-01-01,-4.5,93,5.0,Slovakia
2012-01-02,-1.7,96,7.7,Slovakia
2012-01-03,0.1,95,7.0,Slovakia
2012-01-04,-0.9,98,12.1,Slovakia
2012-01-05,-2.9,95,14.9,Slovakia
2012-01-06,-2.4,87,17.1,Slovakia
2012-01-07,-4.0,87,13.7,Slovakia
2012-01-08,-1.7,92,8.3,Slovakia
2012-01-09,-2.3,90,8.7,Slovakia
2012-01-10,-2.2,90,7.4,Slovakia
2012-01-11,-2.1,92,7.1,Slovakia
2012-01-12,-0.5,97,10.0,Slovakia
2012-01-13,-2.3,88,16.8,Slovakia
2012-01-14,-5.5,80,19.6,Slovakia
2012-01-15,-7.2,80,17.3,Slovakia
2012-01-16,-11.3,81,8.8,Slovakia
2012-01-17,-5.4,84,8.5,Slovakia
2012-01-18,-4.7,88,7.4,Slovakia
2012-01-19,-3.1,93,8.0,Slovakia
2012-01-20,-1.7,91,12.2,Slovakia
2012-01-21,-4.4,85,11.2,Slovakia
2012-01-22,-2.2,91,17.8,Slovakia
2012-01-23,-2.3,89,16.6,Slovakia
2012-01-24,-2.8,89,8.8,Slovakia
2012-01-25,-5.9,83,11.7,Slovakia
2012-01-26,-7.6,80,7.5,Slovakia
2012-01-27,-4.6,72,6.8,Slovakia
2012-01-28,-7.2,82,7.4,Slovakia
2012-01-29,-6.2,72,9.8,Slovakia
2012-01-30,-8.0,64,9.4,Slovakia
2012-01-31,-9.8,66,9.7,Slovakia
2012-02-01,-12.0,66,9.5,Slovakia
2012-02-02,-15.5,67,9.4,Slovakia
2012-02-03,-15.2,64,9.9,Slovakia
2012-02-04,-15.1,67,12.0,Slovakia
2012-02-05,-13.7,71,9.3,Slovakia
2012-02-06,-12.1,73,9.7,Slovakia
2012-02-07,-8.2,71,12.6,Slovakia
2012-02-08,-5.2,56,10.5,Slovakia
2012-02-09,-9.7,71,5.6,Slovakia
2012-02-10,-10.8,74,8.2,Slovakia
2012-02-11,-9.7,69,9.4,Slovakia
2012-02-12,-6.8,62,6.6,Slovakia
2012-02-13,-6.3,58,6.1,Slovakia
2012-02-14,-6.8,70,7.6,Slovakia
2012-02-15,-6.1,87,17.5,Slovakia
2012-02-16,-7.0,76,18.4,Slovakia
2012-02-17,-5.7,88,9.2,Slovakia
2012-02-18,-1.1,82,14.0,Slovakia
2012-02-19,-2.6,93,8.0,Slovakia
2012-02-20,-1.1,83,9.2,Slovakia
2012-02-21,-3.3,80,8.9,Slovakia
2012-02-22,0.9,80,8.5,Slovakia
2012-02-23,-0.4,92,11.4,Slovakia
2012-02-24,1.1,97,11.8,Slovakia
2012-02-25,1.0,84,22.6,Slovakia
2012-02-26,-1.8,77,16.5,Slovakia
2012-02-27,-5.1,72,17.4,Slovakia
2012-02-28,-5.4,85,9.6,Slovakia
2012-02-29,1.4,81,24.4,Slovakia
2012-03-01,1.7,90,7.1,Slovakia
2012-03-02,3.3,90,11.6,Slovakia
2012-03-03,0.1,77,11.2,Slovakia
2012-03-04,0.2,67,8.9,Slovakia
2012-03-05,-0.3,62,8.1,Slovakia
2012-03-06,-4.1,58,10.5,Slovakia
2012-03-07,-3.5,54,8.7,Slovakia
2012-03-08,-3.6,64,6.1,Slovakia
2012-03-09,0.2,77,8.1,Slovakia
2012-03-10,2.1,75,9.4,Slovakia
2012-03-11,0.8,80,18.8,Slovakia
2012-03-12,0.5,76,14.7,Slovakia
2012-03-13,4.0,86,9.5,Slovakia
2012-03-14,2.9,85,14.9,Slovakia
2012-03-15,2.6,76,11.2,Slovakia
2012-03-16,5.2,69,8.3,Slovakia
2012-03-17,7.3,72,8.7,Slovakia
2012-03-18,8.8,72,10.7,Slovakia
2012-03-19,7.0,81,14.4,Slovakia
2012-03-20,4.7,72,10.4,Slovakia
2012-03-21,9.0,71,11.8,Slovakia
2012-03-22,10.8,83,5.6,Slovakia
2012-03-23,11.0,72,6.5,Slovakia
2012-03-24,11.8,73,6.2,Slovakia
2012-03-25,10.8,70,15.9,Slovakia
2012-03-26,5.6,64,12.6,Slovakia
2012-03-27,8.2,67,19.7,Slovakia
2012-03-28,10.2,72,15.0,Slovakia
2012-03-29,6.0,74,22.9,Slovakia
2012-03-30,2.9,85,17.8,Slovakia
2012-03-31,4.8,87,27.8,Slovakia
2012-04-01,0.3,63,23.8,Slovakia
2012-04-02,4.7,64,17.4,Slovakia
2012-04-03,10.3,64,11.2,Slovakia
2012-04-04,12.0,77,12.6,Slovakia
2012-04-05,12.7,82,9.4,Slovakia
2012-04-06,11.6,91,9.1,Slovakia
2012-04-07,7.7,80,15.1,Slovakia
2012-04-08,0.6,65,19.1,Slovakia
2012-04-09,2.0,48,12.1,Slovakia
2012-04-10,4.4,50,12.3,Slovakia
2012-04-11,9.6,60,18.1,Slovakia
2012-04-12,5.2,77,11.0,Slovakia
2012-04-13,10.2,71,10.9,Slovakia
2012-04-14,9.4,75,18.2,Slovakia
2012-04-15,9.9,83,6.7,Slovakia
2012-04-16,8.2,87,10.1,Slovakia
2012-04-17,4.8,77,9.8,Slovakia
2012-04-18,8.0,70,6.0,Slovakia
2012-04-19,8.8,77,11.1,Slovakia
2012-04-20,10.7,73,11.8,Slovakia
2012-04-21,9.1,74,7.2,Slovakia
2012-04-22,9.7,82,10.4,Slovakia
2012-04-23,9.3,69,11.8,Slovakia
2012-04-24,10.1,75,22.7,Slovakia
2012-04-25,10.3,70,12.7,Slovakia
2012-04-26,13.2,66,16.1,Slovakia
2012-04-27,16.6,66,10.8,Slovakia
2012-04-28,20.1,55,14.1,Slovakia
2012-04-29,20.3,47,21.0,Slovakia
2012-04-30,21.4,47,12.4,Slovakia
2012-05-01,22.0,44,7.3,Slovakia
2012-05-02,22.1,50,9.0,Slovakia
2012-05-03,19.6,63,8.7,Slovakia
2012-05-04,13.0,89,8.7,Slovakia
2012-05-05,15.7,75,13.8,Slovakia
2012-05-06,14.6,70,12.5,Slovakia
2012-05-07,10.4,91,7.9,Slovakia
2012-05-08,12.5,75,7.2,Slovakia
2012-05-09,15.7,69,6.5,Slovakia
2012-05-10,18.4,58,6.4,Slovakia
2012-05-11,20.2,56,8.2,Slovakia
2012-05-12,19.8,64,13.4,Slovakia
2012-05-13,9.0,61,15.7,Slovakia
2012-05-14,7.7,66,18.7,Slovakia
2012-05-15,8.3,77,6.1,Slovakia
2012-05-16,10.1,72,15.7,Slovakia
2012-05-17,7.3,60,24.7,Slovakia
2012-05-18,11.3,62,11.7,Slovakia
2012-05-19,15.2,64,8.4,Slovakia
2012-05-20,19.0,61,13.0,Slovakia
2012-05-21,18.5,69,19.2,Slovakia
2012-05-22,20.2,65,17.7,Slovakia
2012-05-23,19.6,63,18.8,Slovakia
2012-05-24,17.6,68,17.6,Slovakia
2012-05-25,13.5,56,17.0,Slovakia
2012-05-26,14.1,54,15.2,Slovakia
2012-05-27,14.8,67,8.0,Slovakia
2012-05-28,12.0,80,6.3,Slovakia
2012-05-29,15.2,68,5.1,Slovakia
2012-05-30,16.6,59,14.3,Slovakia
2012-05-31,15.3,61,15.1,Slovakia
2012-06-01,13.4,78,18.3,Slovakia
2012-06-02,10.7,79,17.4,Slovakia
2012-06-03,17.8,85,13.2,Slovakia
2012-06-04,18.0,77,11.0,Slovakia
2012-06-05,10.8,92,9.7,Slovakia
2012-06-06,13.3,76,11.5,Slovakia
2012-06-07,16.0,75,10.6,Slovakia
2012-06-08,20.4,79,8.8,Slovakia
2012-06-09,18.2,84,10.9,Slovakia
2012-06-10,17.4,87,10.7,Slovakia
2012-06-11,12.8,93,10.1,Slovakia
2012-06-12,14.0,90,8.4,Slovakia
2012-06-13,12.3,95,10.4,Slovakia
2012-06-14,13.9,86,11.9,Slovakia
2012-06-15,16.0,75,10.6,Slovakia
2012-06-16,20.7,72,11.2,Slovakia
2012-06-17,22.4,65,8.0,Slovakia
2012-06-18,22.2,71,10.8,Slovakia
2012-06-19,23.1,66,10.4,Slovakia
2012-06-20,24.2,69,10.6,Slovakia
2012-06-21,22.5,76,12.5,Slovakia
2012-06-22,20.6,83,12.3,Slovakia
2012-06-23,18.7,74,8.7,Slovakia
2012-06-24,19.8,67,11.6,Slovakia
2012-06-25,14.3,88,9.4,Slovakia
2012-06-26,13.8,69,17.1,Slovakia
2012-06-27,16.0,62,13.8,Slovakia
2012-06-28,18.1,71,11.0,Slovakia
2012-06-29,20.6,78,7.1,Slovakia
2012-06-30,24.5,78,7.2,Slovakia
2012-07-01,26.2,69,9.8,Slovakia
2012-07-02,25.9,65,11.8,Slovakia
2012-07-03,25.6,65,10.9,Slovakia
2012-07-04,25.3,69,8.7,Slovakia
2012-07-05,26.3,67,8.0,Slovakia
2012-07-06,26.2,63,9.6,Slovakia
2012-07-07,24.7,69,7.2,Slovakia
2012-07-08,24.3,66,12.9,Slovakia
2012-07-09,22.8,71,8.5,Slovakia
2012-07-10,20.7,72,6.9,Slovakia
2012-07-11,21.8,75,9.6,Slovakia
2012-07-12,18.1,69,13.6,Slovakia
2012-07-13,13.3,79,9.2,Slovakia
2012-07-14,18.5,84,10.5,Slovakia
2012-07-15,15.6,78,11.0,Slovakia
2012-07-16,14.7,80,14.3,Slovakia
2012-07-17,12.6,83,15.8,Slovakia
2012-07-18,16.1,75,14.1,Slovakia
2012-07-19,21.5,73,17.1,Slovakia
2012-07-20,15.2,80,9.5,Slovakia
2012-07-21,15.0,85,5.6,Slovakia
2012-07-22,15.3,73,13.7,Slovakia
2012-07-23,18.6,67,15.6,Slovakia
2012-07-24,22.8,72,9.2,Slovakia
2012-07-25,17.4,90,7.9,Slovakia
2012-07-26,19.0,92,6.0,Slovakia
2012-07-27,21.9,86,5.8,Slovakia
2012-07-28,22.5,82,9.4,Slovakia
2012-07-29,21.5,86,7.3,Slovakia
2012-07-30,19.6,83,9.2,Slovakia
2012-07-31,19.3,73,6.4,Slovakia
2012-08-01,21.6,71,7.4,Slovakia
2012-08-02,21.3,73,5.5,Slovakia
2012-08-03,22.9,73,7.6,Slovakia
2012-08-04,22.5,79,5.8,Slovakia
2012-08-05,22.2,87,11.4,Slovakia
2012-08-06,25.5,70,15.5,Slovakia
2012-08-07,19.1,63,19.6,Slovakia
2012-08-08,18.5,64,13.2,Slovakia
2012-08-09,17.5,67,7.9,Slovakia
2012-08-10,15.2,67,13.2,Slovakia
2012-08-11,11.8,85,9.1,Slovakia
2012-08-12,13.3,82,7.1,Slovakia
2012-08-13,14.9,72,11.4,Slovakia
2012-08-14,13.2,74,18.1,Slovakia
2012-08-15,17.2,71,12.2,Slovakia
2012-08-16,19.0,71,9.7,Slovakia
2012-08-17,18.4,75,9.8,Slovakia
2012-08-18,19.8,73,6.4,Slovakia
2012-08-19,21.9,65,6.4,Slovakia
2012-08-20,25.3,56,10.5,Slovakia
2012-08-21,25.1,60,7.9,Slovakia
2012-08-22,25.0,71,13.2,Slovakia
2012-08-23,23.5,72,10.9,Slovakia
2012-08-24,24.4,66,15.3,Slovakia
2012-08-25,23.5,65,12.1,Slovakia
2012-08-26,20.5,72,19.4,Slovakia
2012-08-27,14.9,71,17.4,Slovakia
2012-08-28,17.5,60,6.6,Slovakia
2012-08-29,19.2,62,8.4,Slovakia
2012-08-30,20.6,68,7.6,Slovakia
2012-08-31,21.5,59,13.2,Slovakia
2012-09-01,20.6,69,7.4,Slovakia
2012-09-02,22.8,75,8.1,Slovakia
2012-09-03,23.4,73,6.4,Slovakia
2012-09-04,21.7,78,7.8,Slovakia
2012-09-05,21.5,80,5.9,Slovakia
2012-09-06,15.8,75,15.2,Slovakia
2012-09-07,15.8,64,11.6,Slovakia
2012-09-08,16.3,72,13.8,Slovakia
2012-09-09,19.3,73,8.1,Slovakia
2012-09-10,20.5,67,8.8,Slovakia
2012-09-11,21.2,59,13.3,Slovakia
2012-09-12,19.6,56,16.2,Slovakia
2012-09-13,11.5,84,8.9,Slovakia
2012-09-14,13.6,89,8.8,Slovakia
2012-09-15,13.8,74,14.3,Slovakia
2012-09-16,13.1,75,5.3,Slovakia
2012-09-17,15.4,67,10.9,Slovakia
2012-09-18,15.3,76,12.8,Slovakia
2012-09-19,15.5,87,11.0,Slovakia
2012-09-20,7.2,81,16.6,Slovakia
2012-09-21,10.8,72,6.9,Slovakia
2012-09-22,9.6,78,7.9,Slovakia
2012-09-23,11.0,72,7.9,Slovakia
2012-09-24,14.1,79,9.6,Slovakia
2012-09-25,15.3,79,10.2,Slovakia
2012-09-26,17.4,76,22.5,Slovakia
2012-09-27,18.1,81,17.6,Slovakia
2012-09-28,13.1,77,9.4,Slovakia
2012-09-29,11.7,80,7.2,Slovakia
2012-09-30,15.5,84,7.2,Slovakia
2012-10-01,17.2,82,7.7,Slovakia
2012-10-02,14.1,97,5.2,Slovakia
2012-10-03,12.9,87,8.7,Slovakia
2012-10-04,14.2,81,8.0,Slovakia
2012-10-05,11.3,75,12.6,Slovakia
2012-10-06,15.0,81,11.5,Slovakia
2012-10-07,11.1,92,18.2,Slovakia
2012-10-08,6.1,75,16.6,Slovakia
2012-10-09,8.0,79,13.5,Slovakia
2012-10-10,6.1,74,7.3,Slovakia
2012-10-11,6.1,77,7.8,Slovakia
2012-10-12,4.7,87,8.3,Slovakia
2012-10-13,9.0,83,6.8,Slovakia
2012-10-14,6.8,94,8.9,Slovakia
2012-10-15,10.0,97,11.6,Slovakia
2012-10-16,9.8,99,13.1,Slovakia
2012-10-17,10.2,85,10.8,Slovakia
2012-10-18,10.5,89,8.6,Slovakia
2012-10-19,13.7,82,7.1,Slovakia
2012-10-20,15.4,76,6.2,Slovakia
2012-10-21,14.1,77,6.4,Slovakia
2012-10-22,14.6,77,5.8,Slovakia
2012-10-23,13.0,86,7.1,Slovakia
2012-10-24,8.1,94,4.9,Slovakia
2012-10-25,6.4,93,9.4,Slovakia
2012-10-26,5.1,80,10.3,Slovakia
2012-10-27,4.9,99,11.9,Slovakia
2012-10-28,3.0,84,10.8,Slovakia
2012-10-29,-2.2,74,9.1,Slovakia
2012-10-30,-1.5,78,10.4,Slovakia
2012-10-31,-0.1,89,9.3,Slovakia
2012-11-01,2.3,88,15.1,Slovakia
2012-11-02,5.9,93,8.2,Slovakia
2012-11-03,3.9,96,7.4,Slovakia
2012-11-04,6.5,98,8.7,Slovakia
2012-11-05,6.3,94,10.9,Slovakia
2012-11-06,3.0,90,14.9,Slovakia
2012-11-07,0.7,90,16.2,Slovakia
2012-11-08,4.7,92,11.7,Slovakia
2012-11-09,4.5,88,10.6,Slovakia
2012-11-10,2.6,94,11.0,Slovakia
2012-11-11,5.6,89,9.5,Slovakia
2012-11-12,5.7,95,6.5,Slovakia
2012-11-13,5.9,90,6.5,Slovakia
2012-11-14,3.1,86,7.3,Slovakia
2012-11-15,1.8,92,4.5,Slovakia
2012-11-16,2.2,95,5.0,Slovakia
2012-11-17,3.5,92,6.9,Slovakia
2012-11-18,1.8,99,6.1,Slovakia
2012-11-19,4.5,97,4.4,Slovakia
2012-11-20,6.9,96,5.7,Slovakia
2012-11-21,6.0,94,6.5,Slovakia
2012-11-22,3.6,98,4.5,Slovakia
2012-11-23,2.5,99,5.4,Slovakia
2012-11-24,3.1,94,5.4,Slovakia
2012-11-25,2.8,95,6.5,Slovakia
2012-11-26,2.7,99,8.2,Slovakia
2012-11-27,3.8,99,8.2,Slovakia
2012-11-28,3.7,98,9.7,Slovakia
2012-11-29,4.6,98,11.6,Slovakia
2012-11-30,0.5,85,8.4,Slovakia
2012-12-01,-0.6,89,6.2,Slovakia
2012-12-02,-1.2,87,5.9,Slovakia
2012-12-03,-3.3,82,14.8,Slovakia
